unnamed,type,episodeNumber,name,url,description,season,places,State,MillionDollar,show,location,coords,point,lat,lng,altitude,hgtv_go_url,hgtv_go_url_good,hulu_url
1429,TVEpisode,4,Downsizing in Austin,https://www.hgtv.com/shows/house-hunters/episodes/austin-couple-downsizes-to-a-smaller-home,"Now that Pat and Michelle's kids are heading off to college, they'd like to downsize from their large home to something smaller in the Austin area.  Michelle has her heart set on an older Craftsman style home with lots of charm and character.  Pat is focused on a house with a 2 car garage and, more importantly, a home that isn't a total remodel.  But Michelle is a real estate agent, and knows that their $300,000 budget will most likely get them a fixer-upper.  Can this couple find a smaller home that has what they both want?",84,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/downsizing-in-austin,Bad,
1239,TVEpisode,8,Musicians Making it Shake in San Antonio,https://www.hgtv.com/shows/house-hunters/episodes/musicians-making-it-shake-in-san-antonio,"With a new job on the horizon, and dreams of being in a heavy metal band left behind in Austin, Evan and Enny are on the hunt for a home in San Antonio.  But he wants one of the area's old ranch style homes, and she'd prefer a new build.",98,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/musicians-making-it-shake-in-san-antonio,Bad,
1177,TVEpisode,11,"Hunting for Her First Home in Hip and Pricey Austin, TX",https://www.hgtv.com/shows/house-hunters/episodes/hunting-for-her-first-home-in-hip-and-pricey-austin-tx,"A newcomer to Austin, Texas, is on the hunt for a her first home with her architect boyfriend along to offer his expertise. The problem is, hip Austin has one of the most competitive real estate markets in the nation. Can she find the historic architecture and ample living space she's looking for without venturing too far from the downtown fast life she loves?",103,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/hunting-for-her-first-home-in-hip-and-pricey-austin-tx,Bad,
1132,TVEpisode,5,Expanding Austin Family in a Battle of City vs. Suburbs,https://www.hgtv.com/shows/house-hunters/episodes/expanding-austin-family-in-a-battle-of-city-vs-suburbs,"A couple expecting their second child is hoping to agree on a home before the baby arrives. He wants something in the city with no HOA, while she thinks it would be great to live in a suburban community with a pool. With the clock ticking down to the baby's arrival, will they be able to reach a compromise?",106,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/expanding-austin-family-in-a-battle-of-city-vs-suburbs,Bad,
1099,TVEpisode,11,Two Bachelors Hunt for a Bungalow Near Downtown Austin,https://www.hgtv.com/shows/house-hunters/episodes/two-bachelors-hunt-for-a-bungalow-near-downtown-austin,Childhood best friends are on the hunt for a bungalow near downtown Austin that they can renovate. They're also holding out for a home with a garage or workspace big enough to start a new furniture making venture.,109,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/two-bachelors-hunt-for-a-bungalow-near-downtown-austin,Bad,
1051,TVEpisode,2,Austin Real Estate Agent Buys Her First Home,https://www.hgtv.com/shows/house-hunters/episodes/austin-real-estate-agent-buys-her-first-home,"A 32-year-old real estate agent in Austin, Texas, is on the hunt for her first house. She's looking for a 3 bedroom place with a large yard for a potential pool. But most importantly she wants a fixer-upper.",112,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/austin-real-estate-agent-buys-her-first-home,Bad,
987,TVEpisode,3,"Size vs. Projects in Austin, Texas",https://www.hgtv.com/shows/house-hunters/episodes/size-vs-projects-in-austin-texas,"Newlyweds want a cozy bungalow close to Austin's trendy downtown area. To stay in their price range, they must choose between less space or taking on more projects.",117,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/size-vs-projects-in-austin-texas,Bad,
969,TVEpisode,11,"Argentine Style in Austin, Texas",https://www.hgtv.com/shows/house-hunters/episodes/argentine-style-in-austin-texas,"A young couple disagrees about the style of home they're looking for in Austin, Texas. She loves the 1970s and is looking for a funky vibe. He grew up in Argentina and wants a home with a Spanish look and a huge yard for his Argentine grill.",119,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/argentine-style-in-austin-texas,Bad,
971,TVEpisode,13,"Feeling Cramped in Austin, Texas",https://www.hgtv.com/shows/house-hunters/episodes/feeling-cramped-in-austin-texas,"First-time buyers in Austin, Texas, want to get out of their cramped rental and into a large home. They want more bedrooms, a place for a 'nerd room' where they can do virtual reality gaming and a kitchen with a coffee bar.",119,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/feeling-cramped-in-austin-texas,Bad,
767,TVEpisode,4,Father Knows Best in Austin,https://www.hgtv.com/shows/house-hunters/episodes/father-knows-best-in-austin,"A Connecticut transplant is ready to settle down and buy a fixer-upper in Austin, TX. She's counting on her dad to do a lot of the work but he wants her to buy a turnkey home so he can skip the work and enjoy his visits to her new city. Will she find the perfect place that lightens the load on dad?",134,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/father-knows-best-in-austin,Bad,
739,TVEpisode,2,Is Bigger Better in Texas?,https://www.hgtv.com/shows/house-hunters/episodes/is-bigger-better-in-texas,"Austin newcomers look at some Texas-sized properties for their first house. She wants to land a Spanish Mediterranean, but he has a taste for the modern. However, a pool to escape the Southern heat may help them reach a compromise in the end.",136,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/is-bigger-better-in-texas?,Bad,
677,TVEpisode,6,"Space for Five Pets in Austin, Texas.",https://www.hgtv.com/shows/house-hunters/episodes/space-for-five-pets-in-austin-texas,"Newlyweds are on the hunt for an artsy home in Austin, Texas. She wants a bungalow while he's looking for charm on a budget without any projects. And above all else, they need space for their five pets.",141,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/space-for-five-pets-in-austin-texas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a53
635,TVEpisode,5,"Best Friends Buy Their First Home Together in Austin, Texas",https://www.hgtv.com/shows/house-hunters/episodes/best-friends-buy-their-first-home-together-in-austin-texas,"Two best friends are looking to invest in their first home together in Austin, Texas. With one wanting turnkey and the other looking for projects, only time will tell if their friendship can survive the house hunt.",144,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/best-friends-buy-their-first-home-together-in-austin-texas,Bad,
628,TVEpisode,11,Bed and Bath Parity Priority,https://www.hgtv.com/shows/house-hunters/episodes/bed-and-bath-parity-priority,"Newlyweds look for a home in Austin, Texas. He's focused on efficient use of space with bedroom to bathroom parity, while her top priority is a huge walk-in closet. But their biggest challenge might be finding room for their 90-pound rottweiler.",145,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/bed-and-bath-parity-priority,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a112
590,TVEpisode,12,A Starter Home in Austin,https://www.hgtv.com/shows/house-hunters/episodes/a-starter-home-in-austin,"A young couple is on the hunt for a starter home in Austin, Texas. He wants a place with solid craftsmanship and a large back yard while she wants something modern and sleek but still cozy.",148,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-starter-home-in-austin,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a152
545,TVEpisode,6,"Turnkey vs. Fixer-Upper in Austin, TX",https://www.hgtv.com/shows/house-hunters/episodes/turnkey-vs-fixer-upper-in-austin-tx,"Busy parents debate whether to buy a turnkey home that they can move into right away or take a leap and go with a fixer that needs work. In the competitive real estate market of Austin, Texas, it's going to be hard to find either.",151,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/turnkey-vs-fixer-upper-in-austin-tx,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a191
390,TVEpisode,9,Pumped to Purchase in Austin,https://www.hgtv.com/shows/house-hunters/episodes/pumped-to-purchase-in-austin,"An aspiring professional bodybuilder is pumped to purchase his first home in Austin, Texas. He has two requirements: a massive kitchen for prepping healthy meals and no front-facing garage. His friend and designer, who he brings along on the hunt, tries to convince him to get over the garage fixation in order to find a place.",163,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/pumped-to-purchase-in-austin,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a344
381,TVEpisode,13,Engaged Couple Crafts Austin Oasis,https://www.hgtv.com/shows/house-hunters/episodes/engaged-couple-crafts-austin-oasis,"An engaged couple in Austin, Texas, looks for their first home. He wants to be close to downtown in a modern condo with an entertainment room, while she wants a suburban Craftsman with a craft room.",164,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/engaged-couple-crafts-austin-oasis,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a357
354,TVEpisode,10,Particularly Picky,https://www.hgtv.com/shows/house-hunters/episodes/particularly-picky,"A couple is on the hunt for a new home in Austin, Texas. After three years of searching, she's ready to get it over with, but his picky tendencies are slowing them down.",166,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/particularly-picky,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a381
278,TVEpisode,13,"The New Retro in Austin, Texas",https://www.hgtv.com/shows/house-hunters/episodes/the-new-retro-in-austin-texas,"A couple moving to Austin, Texas, is seeking a house with total retro flair at an affordable price. She wants authentic midcentury modern design, but he's into an architectural style called brutalism.",172,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/the-new-retro-in-austin-texas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a461
240,TVEpisode,10,Best Little Doghouse in Texas,https://www.hgtv.com/shows/house-hunters/episodes/best-little-doghouse-in-texas,"An up-and-coming dog vlogger and a self-described home brew barista hunt for a house for all of their rescue dogs and coffee gadgets in the hipster paradise of Austin, TX. She insists on staying at the low end of their budget, but he's willing to spend more to buy the perfect property.",176,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/best-little-doghouse-in-texas,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a472
227,TVEpisode,10,"This is So Bad, it's Great",https://www.hgtv.com/shows/house-hunters/episodes/this-is-so-bad-its-great,"An Austin, Texas couple needs more bedrooms so their growing twins don't have to share. He's a strict numbers guy, but she's itching to stretch her design muscles again after taking time off to raise the kids.",177,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/this-is-so-bad-its-great,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a488
202,TVEpisode,6,A Reluctant Buyer in Austin,https://www.hgtv.com/shows/house-hunters/episodes/a-reluctant-buyer-in-austin,"A couple looks for a home that has it all in Austin, Texas. She really wants a house but he'll only be on board with the idea if it's a fixer-upper. The last thing she wants, however, is to raise their kids in a construction zone.",178,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-reluctant-buyer-in-austin,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a499
101,TVEpisode,5,Ahead of the Curve in Austin,https://www.hgtv.com/shows/house-hunters/episodes/ahead-of-the-curve-in-austin,"A 19-year-old college graduate relocates to Austin, TX, to start her career and buy her first home. She wants a downtown condo, but her mom thinks a single-family home in the suburbs would be a better fit.",186,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/ahead-of-the-curve-in-austin,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a577
61,TVEpisode,2,Quirky Austin Vibe,https://www.hgtv.com/shows/house-hunters/episodes/quirky-austin-vibe,"A quirky couple in Austin, Texas, looks for a bigger home and struggles to agree on how much to spend. He's concerned about staying under budget and needs plenty of space for his robots, and she wants a dedicated room where she can foster kittens.",189,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/quirky-austin-vibe,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a614
216,TVEpisode,7,Comics Watch House Hunters: The New Retro in Austin,https://www.hgtv.com/shows/house-hunters/episodes/comics-watch-house-hunters-the-new-retro-in-austin,"Dan Levy and Natasha Leggero are joined by comedian and actor Chris Redd as they watch House Hunters episode ""The New Retro in Austin"".",177a1a,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/comics-watch-house-hunters-the-new-retro-in-austin,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a705
2403,TVEpisode,5,Aiming for Austin,https://www.hgtv.com/shows/house-hunters/episodes/aiming-for-austin,"Oregon natives Beth and Carl Miner first met at a music studio when they were 15. Beth, an aspiring singer, was recording her first album. That meeting eventually led to marriage, and now, nine years later, a musical collaboration known as Sweetestday, an acoustic blend of rock and pop with a slight country influence. Six months ago, the young couple decided to live out their dreams of making it in the world of professional music. They sold their three-bedroom, two-bath house in Portland, and headed south to Austin, Texas, the Live Music Capital of the World. They are living in a tiny, non-descript rental, but they are hoping to move into a large move-in-ready place close to downtown, where their day jobs and the honky-tonks are. Real estate agent Tom Sunstrom signs on to help with the hunt.",3a,Austin,Texas,0,House Hunters,"Austin, Texas","Austin, Travis County, Texas, United States of America","(30.2711286, -97.7436995, 0.0)",30.2711286,-97.7436995,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/aiming-for-austin,Bad,
245,TVEpisode,4,Orange Beach Getaway,https://www.hgtv.com/shows/house-hunters/episodes/orange-beach-getaway,"A couple that shares a love for Orange Beach, Alabama, wants to share that love with their three children by finding a fun-filled vacation home on the beach.",175r,Orange Beach,Alabama,0,House Hunters,"Orance Beach, Alabama",,,30.2697,87.5868,,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/orange-beach-getaway,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a694
247,TVEpisode,7,Seeking More in Gulf Shores,https://www.hgtv.com/shows/house-hunters/episodes/seeking-more-in-gulf-shores,"Cory and Ava search for a property in Gulf Shores, Alabama, to make their dream of owning a beachfront home come true. They both want something that has space to entertain their friends, but he's looking for something secluded while she's hoping for a place right on the beach.",175r,Gulf Shores,Alabama,0,House Hunters,"Gulf Shores, Alabama","Gulf Shores, Baldwin County, Alabama, United States of America","(30.259257, -87.71199293967432, 0.0)",30.259257,-87.71199294,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/seeking-more-in-gulf-shores,Bad,
142,TVEpisode,7,Golf and Gulf Views,https://www.hgtv.com/shows/house-hunters/episodes/golf-and-gulf-views,"A family of five have been shoveling snow in Iowa to last a lifetime and are ready to move to their favorite vacation spot, Gulf Shores. They hope to find a home big enough for everyone to have their own room, has a close proximity to the beach and enough outdoor space for a pool.",183r1r,Gulf Shores,Alabama,0,House Hunters,"Gulf Shores, Alabama","Gulf Shores, Baldwin County, Alabama, United States of America","(30.259257, -87.71199293967432, 0.0)",30.259257,-87.71199294,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/golf-and-gulf-views,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a716
244,TVEpisode,2,Dauphin Island Decision,https://www.hgtv.com/shows/house-hunters/episodes/dauphin-island-decision,"A couple looks for a vacation home they can share with their three daughters on Dauphin Island, Alabama. They want something right on the water but with booming waterfront prices they may have to make a few compromises.",175r,Dauphin Island,Alabama,0,House Hunters,"Dauphin Island, Alabama","Dauphin Island, Mobile County, Alabama, 36528, United States of America","(30.2542022, -88.1124817, 0.0)",30.2542022,-88.1124817,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/dauphin-island-decision,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a693
1298,TVEpisode,4,Young Couple Debate Country vs. Subdivision Life In Louisiana,https://www.hgtv.com/shows/house-hunters/episodes/young-couple-debate-country-vs-subdivision-life-in-louisiana,"Jace, Josh and their son Sawyer have been staying with relatives since they sold their home.  Now they're in a hurry to find a Southern Acadian style house near Gonzales, Louisiana, that can accommodate their growing family.  But she wants a subdivision home with an luxury, updated kitchen and dual sinks in the master, and he wants a place in the country with lots of acreage, a backyard pond, and no neighbors.",94,Gonzales,Louisiana,0,House Hunters,"Gonzales, Louisiana","Gonzales, Ascension Parish, Louisiana, United States of America","(30.2385294, -90.9200987, 0.0)",30.2385294,-90.9200987,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/young-couple-debate-country-vs-subdivision-life-in-louisiana,Bad,
187,TVEpisode,5,"Two Dads, One Rad Louisiana Pad",https://www.hgtv.com/shows/house-hunters/episodes/two-dads-one-rad-louisiana-pad,"A couple and their daughter move back to his hometown of Lafayette, Louisiana, and they're having trouble agreeing on a home. One is eager for a house with vintage character close to the city, while the other wants something move-in ready out in the suburbs.",179,Lafayette,Louisiana,0,House Hunters,"Lafayette, Louisiana","Lafayette, Lafayette Parish, Louisiana, United States of America","(30.2240897, -92.0198427, 0.0)",30.2240897,-92.0198427,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/two-dads-one-rad-louisiana-pad,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a509
1021,TVEpisode,11,Kids Help Find Victorian in Florida,https://www.hgtv.com/shows/house-hunters/episodes/kids-help-find-victorian-in-florida,"A single mom is hunting for her first home with the help of her two kids in Panama City, Florida. One kid loves the charm and history of older homes, but the other one leans more towards modern styles. A backyard large enough for gymnastics rounds out their wish list.",115,Panama City,Florida,0,House Hunters,"Panama City, Florida","Panama City, Bay County, Florida, United States of America","(30.1600827, -85.6545729, 0.0)",30.1600827,-85.6545729,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/kids-help-find-victorian-in-florida,Bad,
631,TVEpisode,1,The Hunt for Waterfront,https://www.hgtv.com/shows/house-hunters/episodes/the-hunt-for-waterfront,"A nurse wants a waterfront property with a boat dock in Panama City, Florida. His girlfriend joins him on the hunt and has some strong opinions of her own, which could make it difficult to find a place that works for both of them.",144,Panama City,Florida,0,House Hunters,"Panama City, Florida","Panama City, Bay County, Florida, United States of America","(30.1600827, -85.6545729, 0.0)",30.1600827,-85.6545729,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/the-hunt-for-waterfront,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a95
534,TVEpisode,8,"Big Family Vacation Home in Panama City, FL",https://www.hgtv.com/shows/house-hunters/episodes/big-family-vacation-home-in-panama-city-fl,"A big family has a big budget for a Florida vacation home in the Panama City area, but mom and dad can't agree on some key points like style, location or renovation.",152,Panama City,Florida,0,House Hunters,"Panama City, Florida","Panama City, Bay County, Florida, United States of America","(30.1600827, -85.6545729, 0.0)",30.1600827,-85.6545729,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/big-family-vacation-home-in-panama-city-fl,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a197
932,TVEpisode,13,"Moving Back to Beaumont, Texas",https://www.hgtv.com/shows/house-hunters/episodes/moving-back-to-beaumont-texas,"New parents are returning to her hometown of Beaumont, Texas, to look for their first home. She's up for projects, but he wants a place that's move-in ready. He also wants a pool, but she thinks they're unsafe. She wants a house close to the action in Beaumont, while he wants to be close to the interstate. Can these young parents agree on the right place to make a family home?",122,Beaumont,Texas,0,House Hunters,"Beaumont, Texas","Beaumont, Jefferson County, Texas, United States of America","(30.0860459, -94.1018461, 0.0)",30.0860459,-94.1018461,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/moving-back-to-beaumont-texas,Bad,
1078,TVEpisode,3,"Native Cajuns Looking to Live Large in Lafayette, LA",https://www.hgtv.com/shows/house-hunters/episodes/native-cajuns-looking-to-live-large-in-lafayette-la,"This Louisiana doctor and his wife are looking to trade in their quiet country life in the small town of New Iberia for the more cosmopolitan feel of Lafayette. With their $1.2 million budget, she wants to make a statement with an earthy Acadian home that remains true to their Cajun roots. But he wants a majestic, French Provincial feel.",110,New Iberia,Louisiana,1,House Hunters,"New Iberia, Louisiana","New Iberia, Iberia Parish, Louisiana, United States of America","(30.0035365, -91.8187285, 0.0)",30.0035365,-91.8187285,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/native-cajuns-looking-to-live-large-in-lafayette-la,Bad,
1997,TVEpisode,11,Angie Buys a Home of Her Own,https://www.hgtv.com/shows/house-hunters/episodes/after-her-divorce-angies-employer-relocated-her-to-jackson-mississippi-and-now-shes-eager-to-buy-a-home-and-lay-down-roots,"Angie never imagined she'd be starting over at this point in her life. But in the last year alone she weathered both a divorce and a job re-location from New Orleans to Jackson, Mississippi. Her company has been putting her up in a hotel for eight months, and Angie is eager to buy a home of her own and lay down some roots in her new town. Her budget is $200,000 and she wants enough space to host her family when they visit from New Orleans. Her Real Estate Agent is Amber Johnson, and Angie's friend Liz will also be helping her find just the right place. The first house they look at is move-in ready, but it's the most expensive, listed at $200,000. The second house sits on the largest property, an acre and a half, and it has the lowest price tag of $135,000. But it might be too large for Angie to maintain on her own. The third home is listed for $145,000, and it feels like it's just the right size to Angie. But it needs a lot of work, and Angie is not sure she's up to the task. Which home will become the site of Angie's next chapter in life?",41,New Orleans,Mississippi,0,House Hunters,"New Orleans, Mississippi","Mississippi River-Gulf Outlet, New Orleans, Orleans Parish, Louisiana, 70126, United States of America","(30.0011452, -89.9583758, 0.0)",30.0011452,-89.9583758,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/angie-buys-a-home-of-her-own,Bad,
306,TVEpisode,3,Looking for a Texas Two-Story,https://www.hgtv.com/shows/house-hunters/episodes/looking-for-a-texas-two-story,"A couple from Humble, Texas, wants to feel like they've finally made it by purchasing a big, new home for their growing family. But she wants a two-story house with a grand entrance, while he hates the idea of walking up stairs.",169,Humble,Texas,0,House Hunters,"Humble, Texas","Humble, Harris County, Texas, United States of America","(29.9988312, -95.2621553, 0.0)",29.9988312,-95.2621553,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/looking-for-a-texas-two-story,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a423
2275,TVEpisode,8,Doctors Relocate,https://www.hgtv.com/shows/house-hunters/episodes/doctors-relocate,"Amy and Alon Tatsas and are excited about making the move from one musical city to another, as they leave jazzy New Orleans to start their medical careers in the country music capital of the world, Nashville. The doctors currently reside in a tiny one-bedroom condominium with their two dogs. They would really like their first home to have plenty of space for them inside and a large yard so their dogs can play outside. Real estate agent Zach Goodyear sets out to help them find just that.",18,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/doctors-relocate,Bad,
2217,TVEpisode,2,Finding a House in the Big Easy Isn't Easy,https://www.hgtv.com/shows/house-hunters/episodes/new-life-in-new-orleans,,22,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/finding-a-house-in-the-big-easy-isnt-easy,Bad,
2199,TVEpisode,8,Back to the Big Easy,https://www.hgtv.com/shows/house-hunters/episodes/back-to-the-big-easy,Our homeowners are returning to New Orleans to help with recovery from Katrina and find a new home.,24,New Orleans,Louisiana,0,House Hunters,"New Orleans, Louisiana","New Orleans, Orleans Parish, Louisiana, United States of America","(29.9499323, -90.0701156, 0.0)",29.9499323,-90.0701156,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/back-to-the-big-easy,Bad,
